Handle,Title,Body (HTML),Vendor,Product Type,Tags,Published,Variant Price,Cost per item,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Image Src
605-barilla-farfalle-500g,Barilla Farfalle 500g,Brand : Barilla,Fakhr Al Shaeb,Grocery,"Pasta & Noodles,Cooking Item",TRUE,11.95,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2020/03/Barilla-Farfalle-500g.jpg
607-green-farm-palakadan-matta-rice-20kg,Green Farm Palakadan Matta Rice 20kg,,Fakhr Al Shaeb,Grocery,Rice,TRUE,59.00,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2020/02/green-farm-matta-rice-20kg.jpg
608-777-us-style-thai-parboiled-rice-20-kg,777 US Style Thai Parboiled Rice 20 kg,Brand : 777,Fakhr Al Shaeb,Grocery,Rice,TRUE,69.00,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2020/02/777-US-Style-Thai-Parboiled-Rice-20kg-13294-01.jpg
608-777-us-style-thai-parboiled-rice-20-kg,,,Fakhr Al Shaeb,Grocery,,TRUE,,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2020/02/777-US-Style-Thai-Parboiled-Rice-20kg-13294-02.jpg
609-pavit-palace-basmati-rice-xxxl-39kg,Pavit Palace Basmati Rice XXXL 39kg,Brand : Pavit,Fakhr Al Shaeb,Grocery,Rice,TRUE,237.00,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2020/04/pavit-palace.png
610-saeed-classic-biriyani-white-rice-35kg--xxxl-,Saeed Classic Biriyani White Rice 35kg  ( XXXL ),,Fakhr Al Shaeb,Grocery,Rice,TRUE,160.00,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2020/08/seed-rice.jpg
611-city-bird-biriyani-rice-10-kg,City Bird Biriyani Rice 10 kg,,Fakhr Al Shaeb,Grocery,Rice,TRUE,42.00,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2020/05/686533ea-8b5d-4034-8142-f0052f8f8e98.jpg
611-city-bird-biriyani-rice-10-kg,,,Fakhr Al Shaeb,Grocery,,TRUE,,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2020/05/952328f4-de73-4782-941b-c5e490d2e094.jpg
612-zakath-rice-3-kg-----,Zakath Rice 3 kg  —-   زكاة الفطر أرز,For Giving Zakath Of 3 Kg rice Its good And Well Packed,Fakhr Al Shaeb,Grocery,Rice,TRUE,10.00,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2020/05/FITHR-RICE-3KG-2.jpg
612-zakath-rice-3-kg-----,,,Fakhr Al Shaeb,Grocery,,TRUE,,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2020/05/ifthar-rice-3-kg-2.jpg
615-sinnara-indian-basmati-rice-20kg--xxl--1121-steam-,Sinnara Indian Basmati Rice 20kg { XXL – 1121 Steam },,Fakhr Al Shaeb,Grocery,Rice,TRUE,135.00,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2020/03/sinnara-20-kg.jpg
614-city-bird-biriyani-rice-35kg,City Bird Biriyani Rice 35kg,,Fakhr Al Shaeb,Grocery,Rice,TRUE,124.00,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2020/03/city-bird-1-.jpg
614-city-bird-biriyani-rice-35kg,,,Fakhr Al Shaeb,Grocery,,TRUE,,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2020/03/city-bird-2.jpg
613-sinnara-indian-classic-basmati-rice-38kg--xxl--1121-steam-,Sinnara Indian Classic Basmati Rice 38kg– { XXL – 1121 Steam },,Fakhr Al Shaeb,Grocery,Rice,TRUE,242.00,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2020/02/sinnara-38-kg.jpg
613-sinnara-indian-classic-basmati-rice-38kg--xxl--1121-steam-,,,Fakhr Al Shaeb,Grocery,,TRUE,,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2020/02/SINNARA-20KG-2.jpg
618-alokozay-soft-facial-tissues-200-x-2-ply-cartoon,Alokozay Soft Facial Tissues 200 X 2 Ply (Cartoon),(200 X 2 ply) 30 BOXES.,Fakhr Al Shaeb,Grocery,Tissues,TRUE,120.00,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2020/03/alokazay-200ply-.jpg
617-premier-tissue-200-sheet,PREMIER TISSUE 200 SHEET,,Fakhr Al Shaeb,Grocery,Tissues,TRUE,55.00,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2022/12/A-New-Design-Made-with-PosterMyWall-6.jpg
617-premier-tissue-200-sheet,,,Fakhr Al Shaeb,Grocery,,TRUE,,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2022/12/A-New-Design-Made-with-PosterMyWall-6.jpg
616-vinyl-gloves-powder-free-100-pcs--med-,Vinyl Gloves Powder Free 100 pcs  ( MED ),,Fakhr Al Shaeb,Grocery,Tissues,TRUE,10.00,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2020/06/GLOVES-MED-1.jpg
616-vinyl-gloves-powder-free-100-pcs--med-,,,Fakhr Al Shaeb,Grocery,,TRUE,,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2020/06/gloves-1.jpg
621-maxi-roll-tissue-1x6roll-300mtrs-2ply-plain,"Maxi Roll Tissue, 1X6Roll, 300MTRS, 2PLY, PLAIN",2 Ply roll with,Fakhr Al Shaeb,Grocery,Tissues,TRUE,36.00,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2020/03/maxi-roll.jpg
620-jumbo-roll-10kg,Jumbo Roll 10kg,,Fakhr Al Shaeb,Grocery,Tissues,TRUE,84.00,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2020/03/jumbo-roll-10kg.jpg
620-jumbo-roll-10kg,,,Fakhr Al Shaeb,Grocery,,TRUE,,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2020/03/jumbo-roll-10kg-2.jpg
619-al-ain-facial-tissue-2ply-5-x-150pcs,Al Ain Facial Tissue 2ply 5 x 150pcs,,Fakhr Al Shaeb,Grocery,Tissues,TRUE,10.00,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2020/10/TISSUE.jpg
619-al-ain-facial-tissue-2ply-5-x-150pcs,,,Fakhr Al Shaeb,Grocery,,TRUE,,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2020/10/31Zyvt3vrZL._AC_SY400_.jpg
624-al-ain-tomato-paste-48x135g--cartoon-,Al Ain Tomato Paste 48X135g ( CARTOON ),,Fakhr Al Shaeb,Grocery,"Cooking Sauces,Cooking Item",TRUE,58.00,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2021/07/AL-AIN-TMT-PST-2.jpg
624-al-ain-tomato-paste-48x135g--cartoon-,,,Fakhr Al Shaeb,Grocery,,TRUE,,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2021/07/AL-AIN-TMT-PST.jpg
622-american-garden-jalapeo-peppers-sliced-454g,American Garden Jalapeño Peppers Sliced 454g,Brand – American Garden,Fakhr Al Shaeb,Grocery,"Condinents,Cardomom",TRUE,10.00,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2021/01/ag-jalepeno-454g.jpg
622-american-garden-jalapeo-peppers-sliced-454g,,,Fakhr Al Shaeb,Grocery,,TRUE,,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2021/01/ag-jalepeno-454g-2.jpg
623-ajinomoto-454g,Ajinomoto 454g,"Flavour Enhancer
99% Pure Monosodium Glutamate",Fakhr Al Shaeb,Grocery,"Condinents,Cardomom",TRUE,8.25,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2020/03/ajinomoto-1.jpg
623-ajinomoto-454g,,,Fakhr Al Shaeb,Grocery,,TRUE,,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2020/03/ajinomoto-2.jpg
623-ajinomoto-454g,,,Fakhr Al Shaeb,Grocery,,TRUE,,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2020/03/ajinomoto-3.jpg
626-al-alali-pasta-sauce-320g,Al Alali Pasta Sauce 320g,Brand : Al Alali,Fakhr Al Shaeb,Grocery,"Cooking Sauces,Cooking Item",TRUE,6.00,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2020/03/alali-pasta-sauce.jpg
625-macphie-mactop-cream-1litre,Macphie Mactop Cream 1Litre,Brand : Macphie,Fakhr Al Shaeb,Grocery,"Cooking Sauces,Cooking Item",TRUE,17.50,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2020/03/mactop-cream-1.jpg
625-macphie-mactop-cream-1litre,,,Fakhr Al Shaeb,Grocery,,TRUE,,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2020/03/mactop-cream-2.jpg
627-al-ain-tomato-paste-200g-x-5-pcs,Al Ain Tomato Paste 200g X 5 Pcs,Brand : Al Ain,Fakhr Al Shaeb,Grocery,"Cooking Sauces,Cooking Item",TRUE,17.00,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2020/03/alain-tp-otr-10-1.jpg
627-al-ain-tomato-paste-200g-x-5-pcs,,,Fakhr Al Shaeb,Grocery,,TRUE,,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2020/03/ALAIN-TP-200G-3-1.jpg
630-puck-cooking-cream-1ltr,Puck Cooking Cream 1Ltr,Brand : Puck,Fakhr Al Shaeb,Grocery,"Cooking Sauces,Cooking Item",TRUE,22.00,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2020/03/puck-cooking-cream-1ltr.jpg
628-al-alali-pizza-sauce-320g,Al Alali Pizza Sauce 320g,Brand : Al Alali,Fakhr Al Shaeb,Grocery,"Cooking Sauces,Cooking Item",TRUE,7.00,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2020/04/alali-pizza-sauce-320g.jpg
629-american-garden-traditional-pasta-sauce-397g,American Garden Traditional Pasta Sauce 397g,Origin: United States of America,Fakhr Al Shaeb,Grocery,"Cooking Sauces,Cooking Item",TRUE,10.50,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2020/03/ag-pasta-souce-397gm-1.jpg
633-virginia-green-garden-bbq-sauce-510gm,Virginia Green Garden BBQ Sauce 510gm,,Fakhr Al Shaeb,Grocery,"Cooking Sauces,Cooking Item",TRUE,6.95,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2020/03/IMG_20200318_090316.jpg
633-virginia-green-garden-bbq-sauce-510gm,,,Fakhr Al Shaeb,Grocery,,TRUE,,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2020/03/vg-bbq-sauce.jpg
631-american-garden-jalapeo-peppers-sliced-454g,American Garden Jalapeño Peppers Sliced 454g,Brand – American Garden,Fakhr Al Shaeb,Grocery,"Condinents,Cardomom",TRUE,10.00,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2021/01/ag-jalepeno-454g.jpg
631-american-garden-jalapeo-peppers-sliced-454g,,,Fakhr Al Shaeb,Grocery,,TRUE,,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2021/01/ag-jalepeno-454g-2.jpg
632-real-value-yellow-mustard-paste-378ltr,Real Value Yellow Mustard Paste 3.78Ltr,Mustard paste Gallon Available With Wholesale Price …..,Fakhr Al Shaeb,Grocery,"Cooking Sauces,Cooking Item",TRUE,21.00,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2020/03/rv-mustard-paste-5ltr.jpg
634-noor-chilli-mayonnaise-425ml,Noor Chilli Mayonnaise 425ml,Brand : Noor,Fakhr Al Shaeb,Grocery,"Cooking Sauces,Cooking Item",TRUE,13.00,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2020/04/noor-chilli-mayonaise-1.jpg
635-indofood-lumpung-chilli-sauce-340ml,Indofood Lumpung Chilli Sauce 340ml,,Fakhr Al Shaeb,Grocery,"Cooking Sauces,Cooking Item",TRUE,8.00,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2020/03/INDOFOOD-LUMPUNG-140ML-1.jpg
638-al-marai-whipping-cream-1ltr,Al Marai Whipping Cream 1Ltr,Brand : Almarai,Fakhr Al Shaeb,Grocery,"Cooking Sauces,Cooking Item",TRUE,23.00,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2020/03/almarai-wipping-cream-1ltr-2.jpg
638-al-marai-whipping-cream-1ltr,,,Fakhr Al Shaeb,Grocery,,TRUE,,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2020/03/almarai-wipping-cream-1ltr.jpg
636-eastern-ginger-garlic-paste-400g,Eastern Ginger Garlic Paste 400g,,Fakhr Al Shaeb,Grocery,"Cooking Sauces,Cooking Item",TRUE,8.00,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2020/03/eastern-ginger-garlic-pst-400g.jpg
637-al-ain-tomato-paste-200g,Al Ain Tomato Paste 200g,,Fakhr Al Shaeb,Grocery,"Cooking Sauces,Cooking Item",TRUE,2.50,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2020/03/alain-tp-200g-pcs-4.jpg
637-al-ain-tomato-paste-200g,,,Fakhr Al Shaeb,Grocery,,TRUE,,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2020/03/alain-tp-200g-pcs-1.jpg
637-al-ain-tomato-paste-200g,,,Fakhr Al Shaeb,Grocery,,TRUE,,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2020/03/alain-tp-200g-pcs2.jpg
637-al-ain-tomato-paste-200g,,,Fakhr Al Shaeb,Grocery,,TRUE,,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2020/03/alain-tp-200g-pcs-3.jpg
640-tabasco-pepper-sauce-60ml,Tabasco Pepper Sauce 60ml,,Fakhr Al Shaeb,Grocery,"Cooking Sauces,Cooking Item",TRUE,5.50,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2020/03/tabasco-pepper-souce-60ml.jpg-2.jpg
639-dee-thai-sriracha-chilli-sauce-435ml,Dee Thai Sriracha Chilli Sauce 435ml,Thai Sweet Chilly Sauce,Fakhr Al Shaeb,Grocery,"Cooking Sauces,Cooking Item",TRUE,8.45,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2020/03/dee-thai-chill-souce-1.jpg
639-dee-thai-sriracha-chilli-sauce-435ml,,,Fakhr Al Shaeb,Grocery,,TRUE,,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2020/03/dee-thai-chill-souce-2.jpg
641-indofood-lampung-chilli-sauce-340ml,Indofood Lampung Chilli Sauce 340ml,Origin: Indonesia,Fakhr Al Shaeb,Grocery,"Cooking Sauces,Cooking Item",TRUE,8.00,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2020/03/INDOFOOD-LUMPUNG-1.jpg
641-indofood-lampung-chilli-sauce-340ml,,,Fakhr Al Shaeb,Grocery,,TRUE,,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2020/03/INDOFOOD-LUMPANG-2.jpg
641-indofood-lampung-chilli-sauce-340ml,,,Fakhr Al Shaeb,Grocery,,TRUE,,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2020/03/indofood-lumpang-3.jpg
642-kimball-chill-garlic-sauce-325g-x-24-bottles,Kimball Chill Garlic Sauce 325g X 24 bottles,"Origin: Malaysia
Available In Cartoons Of 24 Bottles",Fakhr Al Shaeb,Grocery,Ketchup,TRUE,113.00,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2020/03/kimball-chilli-garlic-1.jpg
644-kimball-chill-garlic-sauce-325g,Kimball Chill Garlic Sauce 325g,Origin: Malaysia,Fakhr Al Shaeb,Grocery,Ketchup,TRUE,3.75,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2020/03/kimball-chilli-garlic-2.jpg
643-kimball-tomato-ketchup-325g-x-24pcs,Kimball Tomato Ketchup 325g X 24pcs,Brand : Kimball,Fakhr Al Shaeb,Grocery,Ketchup,TRUE,65.95,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2020/03/KIMBALL-KETCHUP-325G-CTN.jpg
645-hayat-tomato-ketchup-gallon-5ltr,Hayat Tomato Ketchup Gallon 5ltr,,Fakhr Al Shaeb,Grocery,Ketchup,TRUE,16.00,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2020/03/hayat-ketchep-5-kg-1.jpg
647-heinz-tomato-ketchup-300g-x-4pcs,Heinz Tomato Ketchup 300g X 4pcs,Origin: Egypt,Fakhr Al Shaeb,Grocery,Ketchup,TRUE,9.95,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2020/03/heinz-to-ketcp-300gx4.jpg
646-real-value-tomato-ketchup-5kg,Real Value Tomato Ketchup 5kg,Tomato Ketchup 5 Ltr With Wholesale Price,Fakhr Al Shaeb,Grocery,Ketchup,TRUE,15.00,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2020/03/rv-ketchup-5ltr.jpg
649-knorr-garlic-mayo-532ml,Knorr Garlic Mayo 532ml,,Fakhr Al Shaeb,Grocery,Mayonnaise,TRUE,14.45,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2020/03/knorr-garlic-mayonnaise-535-1.jpg
649-knorr-garlic-mayo-532ml,,,Fakhr Al Shaeb,Grocery,,TRUE,,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2020/03/knorr-garlic-mayonnaise-295-ml_hero.jpg
650-knorr-chili-mayonnaise-532-ml,Knorr Chili Mayonnaise 532 ml,Brand : Knorr,Fakhr Al Shaeb,Grocery,Mayonnaise,TRUE,13.50,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2020/03/knorr-chilli-mayo-532.jpg
650-knorr-chili-mayonnaise-532-ml,,,Fakhr Al Shaeb,Grocery,,TRUE,,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2020/03/knorr-chilli-mayo-2-532.jpg
648-virginia-green-garden-peri-peri-mayonnaise-300g,Virginia Green Garden Peri Peri Mayonnaise 300g,,Fakhr Al Shaeb,Grocery,Mayonnaise,TRUE,5.25,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2020/03/vg-peri-peri-mayo-1.jpg
648-virginia-green-garden-peri-peri-mayonnaise-300g,,,Fakhr Al Shaeb,Grocery,,TRUE,,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2020/03/vg-peri-peri-mayo-2.jpg
648-virginia-green-garden-peri-peri-mayonnaise-300g,,,Fakhr Al Shaeb,Grocery,,TRUE,,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2020/03/vg-peri-peri-mayo-3.jpg
648-virginia-green-garden-peri-peri-mayonnaise-300g,,,Fakhr Al Shaeb,Grocery,,TRUE,,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2020/03/vg-peri-peri-mayo-4.jpg
653-american-garden-creamy-caesar-dressing-267ml,American Garden Creamy Caesar Dressing 267ml,,Fakhr Al Shaeb,Grocery,Mayonnaise,TRUE,8.45,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2020/03/American-Garden-Creamy-Caesar-Dressing-267ml-500x500-1.jpg
653-american-garden-creamy-caesar-dressing-267ml,,,Fakhr Al Shaeb,Grocery,,TRUE,,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2020/03/ag-creamy-ceaser-267ml-3.jpg
651-knorr-mayonnaise-squeezy-bottle-532-ml,Knorr Mayonnaise Squeezy Bottle 532 ml,,Fakhr Al Shaeb,Grocery,Mayonnaise,TRUE,12.45,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2020/03/knorr-mayo532ml.jpg
651-knorr-mayonnaise-squeezy-bottle-532-ml,,,Fakhr Al Shaeb,Grocery,,TRUE,,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2020/03/knorr-mayo532ml-2.jpg
652-heinz-3-pepper-mayonnaise-400g,Heinz 3 Pepper Mayonnaise 400g,,Fakhr Al Shaeb,Grocery,Mayonnaise,TRUE,20.00,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2020/09/heinz-pepper-1.jpg
652-heinz-3-pepper-mayonnaise-400g,,,Fakhr Al Shaeb,Grocery,,TRUE,,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2020/09/heinz-pepper-2.jpg
656-ahmed-foods-mango-pickle-1kg,Ahmed Foods Mango Pickle 1Kg,,Fakhr Al Shaeb,Grocery,"Canned Food,General Item",TRUE,9.75,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2020/04/ahmed-mango-pickle-1kg-1.jpg
655-heinz-rich-thousand-island-dressing-400ml-x-12pc,Heinz Rich Thousand Island Dressing 400ml X 12pc,BRAND-HEINZ,Fakhr Al Shaeb,Grocery,Mayonnaise,TRUE,174.00,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2020/03/HEINZ-ISLAND-CARTOON.jpg
654-knorr-mayonnaise-532ml,Knorr Mayonnaise 532ml,,Fakhr Al Shaeb,Grocery,Mayonnaise,TRUE,12.25,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2020/02/Knorr-light-mayo-1.jpg
654-knorr-mayonnaise-532ml,,,Fakhr Al Shaeb,Grocery,,TRUE,,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2020/02/Knorr-Light-Mayo-532ml-2.jpg
659-virginia-garden-sliced-green-olives-340g,Virginia Garden Sliced Green Olives 340g,Premium Quality,Fakhr Al Shaeb,Grocery,"Canned Food,General Item",TRUE,5.25,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2020/02/IMG_20200228_202433.jpg
657-falcon-mixed-pickle-5kg,Falcon Mixed Pickle 5kg,Brand : Falcon,Fakhr Al Shaeb,Grocery,"Canned Food,General Item",TRUE,15.00,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2020/03/pickle-5-kg.jpg
658-azhooghe-cucumber-pickle-660g,Azhooghe Cucumber Pickle 660g,,Fakhr Al Shaeb,Grocery,"Canned Food,General Item",TRUE,6.25,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2020/03/cucumber-azhooghe-1.jpg
658-azhooghe-cucumber-pickle-660g,,,Fakhr Al Shaeb,Grocery,,TRUE,,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2020/03/cucuber-azhooghe-4.jpg
658-azhooghe-cucumber-pickle-660g,,,Fakhr Al Shaeb,Grocery,,TRUE,,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2020/03/cucumber-azhooghe-3.jpg
661-figaro-sliced-green-olives-450g,Figaro Sliced Green Olives 450g,,Fakhr Al Shaeb,Grocery,"Canned Food,General Item",TRUE,6.00,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2021/07/figaro-slic-grn.jpg
660-al-alali-vine-banati-leaves-800g,Al Alali Vine Banati Leaves 800g,Brand : Al Alali,Fakhr Al Shaeb,Grocery,"Canned Food,General Item",TRUE,13.00,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2020/03/alali-banati-leaves-1.jpg
663-rs-whole-green-olives-354g,RS Whole Green Olives 354g,,Fakhr Al Shaeb,Grocery,"Canned Food,General Item",TRUE,4.45,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2020/03/RS-whole-green-olives-354g.jpg
662-american-graden-vine-leaves-930gm,American Graden Vine Leaves 930gm,"Vine Leaves
From Turkey",Fakhr Al Shaeb,Grocery,"Canned Food,General Item",TRUE,13.00,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2020/03/ag-vine-leaves-930g-1.jpg
662-american-graden-vine-leaves-930gm,,,Fakhr Al Shaeb,Grocery,,TRUE,,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2020/03/ag-vine-leaves-930g-2.jpg
664-figaro-sliced-black-olives-450g,Figaro Sliced Black Olives 450g,Orgin : Spain,Fakhr Al Shaeb,Grocery,"Canned Food,General Item",TRUE,6.00,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2021/07/figaro-slic-blc-1.jpg
665-american-garden-creamy-caesar-dressing-267ml,American Garden Creamy Caesar Dressing 267ml,,Fakhr Al Shaeb,Grocery,Mayonnaise,TRUE,8.45,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2020/03/American-Garden-Creamy-Caesar-Dressing-267ml-500x500-1.jpg
665-american-garden-creamy-caesar-dressing-267ml,,,Fakhr Al Shaeb,Grocery,,TRUE,,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2020/03/ag-creamy-ceaser-267ml-3.jpg
417-nabil-cracker-salted-biscuits-12-pack,NABIL CRACKER SALTED BISCUITS 12 PACK,,Fakhr Al Shaeb,Grocery,"Biscuits,Kids",TRUE,9.95,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2025/02/9501025023018.jpg
416-ulker-halley-milk-chocolate,ULKER HALLEY MILK CHOCOLATE,,Fakhr Al Shaeb,Grocery,"Biscuits,Kids",TRUE,11.95,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2025/02/ULKER20HALLEY20MLIK20CHOCO2020X26G.jpg
415-loacker-quadratini-coconut-125g-441-oz,Loacker Quadratini Coconut 125g (4.41 OZ),,Fakhr Al Shaeb,Grocery,"Biscuits,Kids",TRUE,10.50,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2022/01/Loacker-Quadratini-Coconut.jpg
420-ulker-rulokat-x24-pack,ULKER RULOKAT X24 PACK,,Fakhr Al Shaeb,Grocery,"Biscuits,Kids",TRUE,22.00,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2025/02/ulker_rulokat_wafers_24gm.jpg
418-barni-cake-with-chocolate-12-pack,BARNI CAKE WITH CHOCOLATE 12 PACK,,Fakhr Al Shaeb,Grocery,"Biscuits,Kids",TRUE,19.00,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2025/02/Capture.png
419-hello-panda-biscuits-with-chocolate-flavor,HELLO PANDA BISCUITS WITH CHOCOLATE FLAVOR,,Fakhr Al Shaeb,Grocery,"Biscuits,Kids",TRUE,16.00,,shopify,50,deny,https://www.fakheralshaab.ae/wp-content/uploads/2025/02/s4.png
